msoa_code,msoa_name,borough_code,borough_name,area_km2,population,transport_nodes,income_bhc,core_bakery_count,core_and_cafe_count,bakery_count,income_expected_core_bakery_count,income_expected_core_and_cafe_count,income_expected_bakery_count,core_raw_shortfall,core_standardised_shortfall,core_underprovision_percentile,core_underprovision_rank,core_top_decile,core_cafe_raw_shortfall,core_cafe_standardised_shortfall,core_cafe_underprovision_percentile,core_cafe_underprovision_rank,core_cafe_top_decile,all_raw_shortfall,all_standardised_shortfall,all_underprovision_percentile,all_underprovision_rank,all_top_decile,expected_core_bakery_count,expected_core_and_cafe_count,expected_bakery_count,core_base_model_score,core_base_model_percentile,core_population_baseline_expected,core_population_baseline_shortfall,core_population_baseline_percentile,core_density_baseline_expected,core_density_baseline_shortfall,core_density_baseline_percentile,core_cafe_base_model_score,core_cafe_base_model_percentile,core_cafe_population_baseline_expected,core_cafe_population_baseline_shortfall,core_cafe_population_baseline_percentile,core_cafe_density_baseline_expected,core_cafe_density_baseline_shortfall,core_cafe_density_baseline_percentile,all_base_model_score,all_base_model_percentile,all_population_baseline_expected,all_population_baseline_shortfall,all_population_baseline_percentile,all_density_baseline_expected,all_density_baseline_shortfall,all_density_baseline_percentile,core_cafe_base_model_rank,core_cafe_population_baseline_rank,core_cafe_density_baseline_rank
E02000823,Southwark 017,E09000028,Southwark,0.6434629643822558,8736,16,49798,1,2,4,0.7171710812044169,2.1474994380847905,4.086141033485546,-0.2828289187955831,-0.2506848060474878,29.241516966067863,710,False,0.1474994380847905,0.0551105158472355,37.4251497005988,628,False,0.0861410334855463,0.0221429100771339,38.822355289421154,614,False,0.6944044653243319,2.0756582661556218,3.932397489723834,-0.27506441563319145,27.844311377245507,0.8890027169105902,-0.11099728308940982,31.936127744510976,0.3732339548092602,-0.6267660451907398,25.0499001996008,0.02767543742848861,33.83233532934132,2.8140540055288734,0.8140540055288734,36.82634730538922,1.181436778034069,-0.8185632219659309,28.74251497005988,-0.017348805917138454,35.42914171656687,4.976493046662742,0.9764930466627417,41.21756487025948,2.0893031545971343,-1.9106968454028657,30.538922155688624,664,634,715
E02000824,Southwark 018,E09000028,Southwark,0.9710188488459268,10117,18,42312,1,1,3,0.6896141799040677,1.7953417256040702,3.931549781382773,-0.3103858200959323,-0.2829358611038928,28.043912175648707,722,False,0.7953417256040702,0.3454426054357453,51.29740518962076,489,False,0.9315497813827732,0.2475637514749275,48.60279441117765,516,False,0.7490427731869358,2.236902036383907,4.478589930848792,-0.21384156496237128,31.2375249500998,1.0295376015321016,0.02953760153210161,38.622754491017965,0.5632293157649441,-0.43677068423505594,30.439121756487026,0.4241053361921127,54.39121756487027,3.258903888957831,2.258903888957831,68.46307385229541,1.7828491206051418,0.7828491206051418,49.50099800399202,0.3385632199702602,51.996007984031934,5.763184541333214,2.7631845413332137,61.876247504990026,3.1528663751685193,0.1528663751685193,46.10778443113773,458,317,507
E02000825,Southwark 019,E09000028,Southwark,0.5324694565299789,10167,6,43079,0,0,1,0.3116558564637763,0.8207623269638614,2.03946339307413,0.3116558564637763,0.4828532902093304,46.007984031936125,542,False,0.8207623269638614,0.6585239441785435,68.76247504990019,314,False,1.0394633930741302,0.4748607569757731,60.27944111776448,399,False,0.31783197338511,0.8870397482440044,2.09801005086778,0.4841607943240028,45.309381237524946,1.0346257581078262,1.0346257581078262,88.22355289421158,0.3088533327891122,0.3088533327891122,45.10978043912176,0.6481736063109121,69.66067864271457,3.2750099672861785,3.2750099672861785,93.51297405189621,0.9776460090881302,0.9776460090881302,52.39520958083832,0.4769135413864825,59.78043912175649,5.791667216737649,4.791667216737649,91.61676646706587,1.7289108726292137,0.7289108726292137,51.49700598802395,305,66,478
E02000826,Southwark 020,E09000028,Southwark,0.5497243304623776,10079,6,48373,1,1,1,0.3451901960601344,1.0242093740577,2.360196518450229,-0.6548098039398655,-0.951165271036408,14.271457085828343,860,False,0.0242093740577,0.0164529237193342,35.728542914171655,645,False,1.3601965184502292,0.5531769552730434,64.67065868263472,355,False,0.3182306056029841,0.8886296996547137,2.0919483873832343,-1.0377336125878887,12.77445109780439,1.025670602534551,0.025670602534551,38.42315369261477,0.31886184173835225,-0.6811381582616478,22.45508982035928,-0.08126882935059009,29.141716566866265,3.246663269428287,2.246663269428287,68.06387225548902,1.0093269974161032,0.009326997416103211,37.624750499002,0.4753824572085106,59.48103792415169,5.741537708025844,4.741537708025844,90.9181636726547,1.7849368827256087,0.7849368827256087,52.09580838323353,711,321,626
E02000827,Southwark 021,E09000028,Southwark,0.6812594704707692,11640,26,44409,2,3,12,0.9729619977988664,2.755908996207809,5.935641582723889,-1.0270380022011336,-0.7269909012306542,17.56487025948104,827,False,-0.244091003792191,-0.0735416541712145,32.035928143712574,682,False,-6.064358417276111,-1.121342228001904,11.177644710578845,891,False,0.9908273356773696,3.0019058329199058,6.152306642873874,-0.6980487793667425,18.263473053892216,1.184522850828671,-0.8154771491713291,19.46107784431138,0.39515742239986384,-1.6048425776001363,12.275449101796406,0.0005041229681512281,32.93413173652694,3.7494950348392955,0.7494950348392955,35.92814371257485,1.250833440850596,-1.749166559149404,22.255489021956087,-1.0074287447513355,13.273453093812376,6.630766834152279,-5.369233165847721,11.27744510978044,2.212027171012427,-9.787972828987574,7.48502994011976,673,643,780
E02000828,Southwark 022,E09000028,Southwark,0.6360972463453081,9678,21,45155,1,6,8,0.8166346953009447,2.2493611359993984,4.567373388238437,-0.1833653046990553,-0.147894993410599,33.63273453093812,666,False,-3.7506388640006016,-1.3470739085655716,9.3812375249501,909,False,-3.432626611761563,-0.8008754501659044,15.868263473053892,844,False,0.8547498659701287,2.584877191236346,4.935487019707256,-0.11230425825568727,34.4311377245509,0.9848635867972403,-0.015136413202759713,36.52694610778443,0.3689615471881329,-0.6310384528118671,24.75049900199601,-1.0317600547031887,11.976047904191617,3.11749252123494,-2.88250747876506,12.4750499001996,1.1679128758560575,-4.832087124143943,10.578842315369261,-0.6437794740740673,18.46307385229541,5.513106651282282,-2.486893348717718,19.261477045908183,2.0653869095569215,-5.9346130904430785,13.872255489021956,883,878,897
E02000829,Southwark 023,E09000028,Southwark,0.7925525464343652,10904,15,44391,2,3,7,0.6306724727777958,1.750125745429242,3.931978908933,-1.3693275272222043,-1.3297415332032805,8.78243512974052,915,False,-1.249874254570758,-0.5544654973874218,17.56487025948104,827,False,-3.068021091067,-0.8152644550016265,15.6686626746507,846,False,0.6391692327192867,1.8777289199718008,4.032523833865539,-1.2995103248319273,9.181636726546905,1.1096251860340058,-0.8903748139659942,18.263473053892216,0.4597118057662142,-1.5402881942337858,13.273453093812376,-0.4472938736658291,20.459081836327346,3.5124135618460204,0.5124135618460204,33.13373253493014,1.4551742349010541,-1.5448257650989459,23.45309381237525,-0.7450327076559125,16.86626746506986,6.211501852199008,-0.7884981478009916,26.94610778443114,2.5733921408188722,-4.426607859181128,19.06187624750499,798,671,768
E02000830,Southwark 024,E09000028,Southwark,0.8357030833380753,9213,12,55935,1,7,10,0.6540572909636025,2.2735734101227445,4.204062145102927,-0.3459427090363974,-0.3274306621114015,26.746506986027946,735,False,-4.726426589877256,-1.6820593709085132,6.686626746506986,936,False,-5.795937854897073,-1.4535947416337296,8.483033932135728,918,False,0.5479244221566097,1.603752685505541,3.2568547034470496,-0.48080175051232593,23.353293413173652,0.9375437306430022,-0.06245626935699777,34.4311377245509,0.4847408228692827,-0.5152591771307173,27.844311377245507,-2.456349569622709,4.091816367265469,2.9677059927813083,-4.032294007218692,9.3812375249501,1.5344012209310915,-5.465598779068909,8.882235528942116,-2.0354759143273458,5.289421157684631,5.248217770021044,-4.751782229978956,12.275449101796406,2.7135005198023197,-7.28649948019768,11.377245508982035,962,909,914
E02000831,Southwark 025,E09000028,Southwark,0.8058000203296221,9630,19,54320,2,9,12,0.903318153098327,3.063639021869169,5.552935157459014,-1.096681846901673,-0.820854653928002,16.067864271457086,842,False,-5.936360978130831,-1.6295040186525245,6.88622754491018,934,False,-6.447064842540986,-1.2654479204137303,9.880239520958083,904,False,0.7881853636048123,2.368991154667812,4.58291015249605,-0.994838329340375,13.373253493013973,0.9799789564845448,-1.020021043515455,15.968063872255488,0.4673958642852712,-1.5326041357147289,13.47305389221557,-2.162764358508423,4.8902195608782435,3.1020306860397264,-5.897969313960274,6.786427145708583,1.4794973952727286,-7.520502604727271,6.287425149700598,-1.6641378795359034,7.0858283433133735,5.485763282894025,-6.514236717105975,8.682634730538922,2.61640625434501,-9.38359374565499,7.884231536926148,954,935,940
E02000832,Southwark 026,E09000028,Southwark,0.8457291032966663,9744,23,44172,1,3,6,0.860384027682133,2.3219728457862683,4.734572234430432,-0.139615972317867,-0.1083561274284109,34.930139720558884,653,False,-0.6780271542137317,-0.2369815959306095,25.0499001996008,752,False,-1.2654277655695676,-0.2860727715566509,28.043912175648707,722,False,0.9201246582444076,2.797836976132369,5.28485018398038,-0.058440631180660445,36.327345309381236,0.9915799534771967,-0.00842004652280326,37.025948103792416,0.49055631076412054,-0.5094436892358795,28.043912175648707,-0.05694119856488486,29.840319361277444,3.1387525446283586,0.13875254462835862,29.740518962075846,1.5528095977484808,-1.4471904022515192,24.05189620758483,-0.1413251352646839,31.83632734530938,5.550703782816135,-0.44929621718386503,28.74251497005988,2.746054677985531,-3.253945322014469,23.55289421157685,704,705,762
E02000833,Southwark 027,E09000028,Southwark,0.8262426973027802,7250,19,51351,0,0,1,0.8284177222773296,2.4898794377756546,4.282645713381871,0.8284177222773296,0.661167033123228,75.44910179640718,247,False,2.4898794377756546,0.8194427520094865,91.51696606786427,86,True,3.2826457133818714,0.8101338805672542,79.14171656686626,210,False,0.8153627251826958,2.4865537652314216,4.237952173644336,0.6528657848207002,72.75449101796407,0.737782703480057,0.737782703480057,53.99201596806387,0.47925342500891743,0.47925342500891743,57.58483033932136,0.7773129129988292,86.02794411177645,2.335381357610386,2.335381357610386,70.85828343313374,1.5170313820822812,1.5170313820822812,62.07584830339321,0.7783440012828191,78.3433133732535,4.1299879336429575,3.1299879336429575,67.26546906187625,2.6827829564282966,1.6827829564282966,59.48103792415169,141,293,381
E02000834,Southwark 028,E09000028,Southwark,1.2136526423803513,9162,27,55942,0,4,7,1.2179834404232837,4.2530430999570665,7.075488235870554,1.2179834404232837,0.7251908605594135,92.81437125748504,73,True,0.2530430999570665,0.0517319174650523,36.92614770459082,633,False,0.0754882358705542,0.011905889397171,38.42315369261477,618,False,1.0589498031830589,3.2652170536185814,5.830073494949317,0.6960551305801462,88.02395209580838,0.9323538109357632,0.9323538109357632,79.34131736526946,0.7039665070936888,0.7039665070936888,69.86027944111777,-0.18022093745859902,26.546906187624753,2.951277792886394,-1.048722207113606,19.36127744510978,2.228339386778725,-1.7716606132212749,22.15568862275449,-0.21162731587040542,29.840319361277444,5.219165441108521,-1.7808345588914793,22.255489021956087,3.9406903499795893,-3.0593096500204107,25.149700598802394,737,809,781
E02000835,Southwark 029,E09000028,Southwark,1.4598759284421532,7589,24,55273,0,0,0,1.0760587945377322,3.5704519406316253,5.724737486090332,1.0760587945377322,0.705383560059155,89.02195608782435,111,False,3.5704519406316253,0.8550806931960359,97.40518962075848,27,True,5.724737486090332,1.0934615149665423,98.70259481037924,14,True,0.9826197078822756,3.035796955677726,5.078709128153442,0.6840063236341197,84.53093812375249,0.7722804050634694,0.7722804050634694,57.884231536926144,0.8467857459774742,0.8467857459774742,77.04590818363273,0.7949842028643671,92.41516966067864,2.444580568676582,2.444580568676582,73.95209580838323,2.680420177537345,2.680420177537345,78.54291417165669,1.0400245545116602,97.30538922155688,4.323100472885021,4.323100472885021,85.22954091816366,4.740169289374444,4.740169289374444,82.73453093812375,77,262,216
E02000836,Southwark 030,E09000028,Southwark,0.7560967980540666,8259,15,59089,2,7,8,0.813723283835486,2.98110177607432,4.947624587322897,-1.186276716164514,-0.9593145807254168,13.972055888223553,863,False,-4.01889822392568,-1.130106884563077,11.676646706586826,886,False,-3.0523754126771028,-0.6637974254031211,18.7624750499002,815,False,0.6637088638457784,1.9815698116988112,3.696643541190523,-1.2423550793032256,9.580838323353294,0.8404617031781781,-1.1595382968218217,13.77245508982036,0.4385660306452283,-1.5614339693547716,12.974051896207584,-1.9103264256555437,5.588822355289421,2.6604020182764385,-4.3395979817235615,8.682634730538922,1.3882392840315982,-5.611760715968401,8.582834331337326,-1.1652166222387408,11.377245508982035,4.70476832330444,-3.2952316766955603,15.868263473053892,2.4550215207362074,-5.544978479263793,15.169660678642716,947,916,917
E02000837,Southwark 031,E09000028,Southwark,2.3808002307848577,8639,38,74871,1,2,4,2.2906203531034444,12.223770781238407,14.7313147902298,1.2906203531034444,0.4574550071751816,44.61077844311377,556,False,10.223770781238407,0.773430893170017,81.83632734530939,183,False,10.7313147902298,0.8528652887459122,82.03592814371258,181,False,1.417610717822913,4.484264725382843,7.374466840749281,0.21805795200663516,42.51497005988024,0.8791316931536846,-0.12086830684631544,31.2375249500998,1.380958244581661,0.38095824458166105,50.0998003992016,0.4560173886410779,56.786427145708586,2.7828082135718795,0.7828082135718795,36.327345309381236,4.371292692037949,2.371292692037949,74.55089820359282,0.49250995152797034,60.87824351297405,4.92123665637814,0.9212366563781398,40.618762475049905,7.730380313993341,3.730380313993341,76.74650698602794,434,639,256
E02000838,Southwark 032,E09000028,Southwark,1.0698375141162149,9457,30,53942,0,0,1,1.2767064814306397,4.28968258657454,7.316617372623836,1.2767064814306397,0.7325010989196554,93.9121756487026,62,True,4.28968258657454,0.8701493529174654,98.90219560878243,12,True,6.316617372623836,0.9662208922479548,89.52095808383234,106,False,1.1507194361967783,3.5662070023126864,6.361054720807691,0.7091121260404882,91.91616766467065,0.9623739347325379,0.9623739347325379,82.33532934131736,0.6205480478278071,0.6205480478278071,65.5688622754491,0.807585331102318,96.40718562874252,3.046303655023644,3.046303655023644,89.32135728542914,1.9642861449079125,1.9642861449079125,69.26147704590818,0.8959709872372061,86.22754491017965,5.3872132259946826,4.3872132259946826,86.02794411177645,3.4737273423269026,2.4737273423269026,66.56686626746507,37,108,309
E02000839,Southwark 033,E09000028,Southwark,2.761751400018597,8252,38,59411,0,1,3,1.6864555566666273,6.262984342014539,9.173328957154144,1.6864555566666273,0.7730306798489655,98.90219560878243,12,True,5.262984342014539,0.7524358914897972,77.84431137724552,223,False,6.173328957154144,0.766571021637634,76.34730538922156,238,False,1.4254465551019817,4.519720146739783,7.281224929646215,0.7410015875359209,96.8063872255489,0.8397493612575767,0.8397493612575767,67.61477045908184,1.6019249813678587,1.6019249813678587,92.91417165668663,0.6413999187923438,69.36127744510978,2.6581471673104695,1.6581471673104695,51.94610778443114,5.070741995075773,4.070741995075773,90.51896207584831,0.6322191996216268,70.05988023952095,4.700780748747818,1.7007807487478184,49.20159680638723,8.967316274078673,5.967316274078673,88.32335329341318,308,482,96
E02000840,Sutton 001,E09000029,Sutton,1.3675140049280787,9374,21,39211,0,1,3,0.7245852464981271,1.7301758350753944,3.763914023837804,0.7245852464981271,0.6375033299794455,68.76247504990019,314,False,0.7301758350753944,0.3270047155974843,50.39920159680639,498,False,0.7639140238378039,0.2107563338324808,46.9061876247505,533,False,0.8584590053600315,2.6009180174837976,4.886400227686441,0.6616048229608306,76.04790419161677,0.9539275948168352,0.9539275948168352,81.437125748503,0.793212179361961,0.793212179361961,74.15169660678643,0.4810286270786699,60.17964071856288,3.0195675649985874,2.0195675649985874,61.27744510978044,2.510838120185753,1.510838120185753,61.97604790419161,0.39983045345879714,55.38922155688623,5.3399319848233215,2.3399319848233215,55.88822355289421,4.440273151066198,1.4402731510661981,57.18562874251497,400,389,382
E02000841,Sutton 002,E09000029,Sutton,1.1548504214143702,9345,23,40765,0,0,3,0.8012115423931067,1.9823942738873777,4.168429576939166,0.8012115423931067,0.6553220180308307,74.05189620758483,261,False,1.9823942738873777,0.7925413249331279,85.42914171656687,147,False,1.1684295769391664,0.2952082839536686,50.49900199600798,497,False,0.9253687969603516,2.820647162981028,5.215970736065706,0.6741488745902712,80.938123752495,0.9509764640029149,0.9509764640029149,81.0379241516966,0.6698588945385965,0.6698588945385965,68.26347305389223,0.7887464245404536,90.01996007984032,3.010226039568146,3.010226039568146,88.92215568862275,2.1203749656313624,2.1203749656313624,70.85828343313374,0.44309099429097243,57.98403193612774,5.32341203308875,2.3234120330887498,55.58882235528942,3.7497614658603813,0.7497614658603813,51.69660678642715,101,112,293
E02000842,Sutton 003,E09000029,Sutton,1.6184684066828343,8555,21,42882,0,0,3,0.7707319580089977,1.9656534958223564,3.940278950872955,0.7707319580089977,0.6484851886528159,71.8562874251497,283,False,1.9656534958223564,0.7914741477706773,85.02994011976048,151,False,0.9402789508729552,0.2494067067279705,48.70259481037924,515,False,0.8685320089675569,2.644630343621492,4.7565722404587305,0.6635697707293763,76.84630738522954,0.8705835901064674,0.8705835901064674,72.15568862275448,0.938775652364079,0.938775652364079,80.83832335329342,0.7830201382899445,87.72455089820359,2.7557500019802554,2.7557500019802554,83.23353293413174,2.9716055244562414,2.9716055244562414,82.23552894211576,0.3813342314014493,54.690618762475054,4.87338576169869,1.8733857616986898,50.94810379241517,5.255113868044542,2.2551138680445417,64.57085828343313,124,169,179
E02000843,Sutton 004,E09000029,Sutton,1.2782917229226445,10522,20,52927,0,0,3,0.9244612413042064,3.0987595679501454,5.887479900091742,0.9244612413042064,0.6800710935817471,82.63473053892216,175,False,3.0987595679501454,0.8420571838238211,95.70858283433134,44,True,2.8874799000917424,0.5378365590078387,63.77245508982036,364,False,0.811497516795047,2.433808676865127,4.897850164048834,0.6520545127860851,72.55489021956087,1.0707516697954704,1.0707516697954704,91.31736526946108,0.7414597289284459,0.7414597289284459,71.55688622754491,0.7752742556706825,85.42914171656687,3.389363123417446,3.389363123417446,95.20958083832335,2.3470206338405295,2.3470206338405295,74.35129740518963,0.40141995338017633,55.489021956087825,5.993894212109131,2.993894212109131,64.37125748502994,4.150571325828641,1.1505713258286407,54.59081836327345,147,49,258
E02000844,Sutton 005,E09000029,Sutton,1.0109858082000454,8866,18,42546,0,1,2,0.682414561536488,1.7372152772825864,3.611755123998692,0.682414561536488,0.6267343138716378,65.86826347305389,343,False,0.7372152772825864,0.3290508689007705,50.49900199600798,497,False,1.6117551239986918,0.4606291626725761,59.3812375249501,408,False,0.762509402209881,2.2945804536641607,4.2981107505156935,0.6413496379444427,69.16167664670658,0.902231924007474,0.902231924007474,76.74650698602794,0.5864117320455134,0.5864117320455134,63.57285429141717,0.4341615598815101,54.99001996007984,2.855929809182577,1.855929809182577,57.98403193612774,1.8562308664100142,0.8562308664100142,50.898203592814376,0.5456273213789287,63.87225548902195,5.050548002714271,3.0505480027142706,65.96806387225548,3.282637782196398,1.2826377821963981,55.78842315369261,452,422,493
E02000845,Sutton 006,E09000029,Sutton,1.506542860724674,9378,9,51012,1,1,6,0.4812504282323323,1.497238431656656,3.0866744561872914,-0.5187495717676678,-0.60653234873311,19.960079840319363,803,False,0.497238431656656,0.2506529578458258,46.10778443113773,541,False,-2.9133255438127086,-0.950684309367139,13.47305389221557,868,False,0.4364723602781267,1.25385470715553,2.681848260722601,-0.6990878005534334,18.163672654690618,0.9543346473428931,-0.04566535265710692,35.12974051896208,0.8738544113999553,-0.12614558860004466,36.92614770459082,0.14138943421703307,38.92215568862276,3.0208560512648552,2.0208560512648552,61.377245508982035,2.7661034773827775,1.7661034773827775,66.36726546906188,-1.1794217378648384,11.177644710578843,5.342210598855677,-0.6577894011443233,27.345309381237527,4.891695288896182,-1.108304711103818,35.62874251497006,613,388,338
E02000846,Sutton 007,E09000029,Sutton,1.3663406805964518,7744,25,44055,0,0,1,0.8942053421672169,2.303582433595828,4.305042688104248,0.8942053421672169,0.6743872027216429,80.63872255489022,195,False,2.303582433595828,0.8106501859832317,88.92215568862275,112,False,3.305042688104248,0.8119689407670341,79.54091816367266,206,False,1.0140006747084622,3.1380784826620567,5.25933030156456,0.6891022755352163,85.72854291417165,0.7880536904482155,0.7880536904482155,59.980039920159676,0.7925316048692432,0.7925316048692432,74.05189620758483,0.7976951636966471,93.21357285429141,2.4945094114944593,2.4945094114944593,75.3493013972056,2.5086838260077235,2.5086838260077235,76.94610778443113,0.8453734043815454,82.73453093812375,4.4113967666387675,3.4113967666387675,70.75848303393214,4.4364634054193965,3.4364634054193965,74.6506986027944,69,248,232
E02000847,Sutton 008,E09000029,Sutton,1.5418105706275995,9636,13,46086,0,0,2,0.5761052999491018,1.614278812262842,3.434695349071644,0.5761052999491018,0.5958865785177495,58.58283433133733,416,False,1.614278812262842,0.7653730502987203,80.53892215568862,196,False,1.434695349071644,0.4279221341510107,57.38522954091816,428,False,0.5803804539977823,1.7028619885863134,3.4940879325133896,0.5931099738214888,56.786427145708586,0.9805895352736317,0.9805895352736317,84.4311377245509,0.8943110772420548,0.8943110772420548,79.04191616766467,0.7371852154442324,77.44510978043913,3.1039634154391282,3.1039634154391282,91.01796407185628,2.830857118015931,2.830857118015931,80.43912175648703,0.4246822158970766,57.38522954091816,5.489181203942557,3.4891812039425574,72.0558882235529,5.006208386983092,3.006208386983092,71.15768463073853,227,91,197
E02000848,Sutton 009,E09000029,Sutton,1.149543227174486,8210,20,45355,1,1,3,0.7756446469404581,2.076746325396242,3.9966448441064792,-0.2243553530595419,-0.1878994128150428,31.736526946107784,685,False,1.076746325396242,0.4139048243507304,54.89021956087824,453,False,0.9966448441064792,0.2611403058232598,49.50099800399202,507,False,0.8386660068268984,2.5510552633186627,4.53932430723012,-0.12651383227031868,33.83233532934132,0.8354753097339681,-0.1645246902660319,28.542914171656687,0.6667805120912174,-0.33321948790878264,32.83433133732535,0.4740689732811387,59.181636726546905,2.6446180615146577,1.6446180615146577,51.796407185628745,2.1106306371925236,1.1106306371925236,54.79041916167665,0.3483016557039112,52.29540918163673,4.676855301408094,1.6768553014080938,48.902195608782435,3.7325291801171065,0.7325291801171065,51.59680638722555,410,484,454
E02000849,Sutton 010,E09000029,Sutton,1.1940465652529997,8222,16,46737,0,0,0,0.6714400533186975,1.853219735906836,3.603109720982038,0.6714400533186975,0.623806801624136,64.97005988023952,352,False,1.853219735906836,0.7839319052522916,83.63273453093812,165,False,3.603109720982038,1.0318510687420768,94.2115768463074,59,True,0.6995070040036843,2.097483629635126,3.866497462893677,0.6263150736755285,64.57085828343313,0.836696467312142,0.836696467312142,67.06586826347305,0.6925942073505916,0.6925942073505916,69.36127744510978,0.760365533853378,81.83632734530939,2.6484835203134613,2.6484835203134613,80.13972055888223,2.1923414477000347,2.1923414477000347,72.15568862275448,1.0069497140960546,93.812375249501,4.6836911435051585,4.6836911435051585,90.11976047904191,3.877030060174447,3.877030060174447,77.9441117764471,183,200,280
E02000850,Sutton 011,E09000029,Sutton,4.979580464695272,10994,43,44460,0,1,3,1.4359924075495731,4.0282739700451975,7.914925405594374,1.4359924075495731,0.7501959860904196,96.50698602794412,36,True,3.028273970045197,0.6504244554712123,68.06387225548902,321,False,4.914925405594374,0.6995210266172532,72.65469061876247,275,False,1.5202984128876615,4.779170428330313,8.734349778940553,0.7500695357568176,98.20359281437125,1.11878386787031,1.11878386787031,93.21357285429141,2.888353507514475,2.888353507514475,97.0059880239521,0.653962506147288,70.25948103792416,3.541404502837046,2.541404502837046,76.74650698602794,9.14280980540798,8.14280980540798,96.50698602794411,0.7154364962483183,73.45309381237524,6.26277066792699,3.26277066792699,68.8622754491018,16.168534553416162,13.168534553416162,96.30738522954093,299,234,36
E02000851,Sutton 012,E09000029,Sutton,1.1415956221172152,12512,29,46602,1,4,11,1.1177360478528076,3.396630344526776,7.2424184378483805,0.1177360478528075,0.0749500833774055,39.421157684630735,608,False,-0.603369655473224,-0.151104882071007,28.74251497005988,715,False,-3.75758156215162,-0.5801582557213721,20.05988023952096,802,False,1.0711633097917834,3.251096016699832,6.859855353296852,0.04636388802145834,38.72255489021956,1.2732603015093067,0.2732603015093067,42.41516966067864,0.6621705869968725,-0.3378294130031275,32.634730538922156,-0.18440359774287945,26.24750499001996,4.030385040885676,0.030385040885676062,28.2435129740519,2.0960383553803705,-1.9039616446196295,21.457085828343313,-0.6457984470719315,18.36327345309381,7.127504693205612,-3.872495306794388,14.171656686626747,3.7067235669943845,-7.293276433005616,11.27744510978044,740,720,788
E02000852,Sutton 013,E09000029,Sutton,0.948049121818716,8361,19,49254,1,1,1,0.8059251467938369,2.366388745939682,4.37320423823091,-0.1940748532061631,-0.15805604803015,33.03393213572854,672,False,1.3663887459396822,0.4698638709040084,57.48502994011976,427,False,3.37320423823091,0.8174550634179425,79.94011976047905,202,False,0.8025614540427225,2.4309657933059503,4.395624789303169,-0.1599463918800838,32.634730538922156,0.8508415425926562,-0.1491584574073438,29.64071856287425,0.549905966118107,-0.45009403388189295,29.94011976047904,0.456292219037915,56.986027944111775,2.693258418066267,1.693258418066267,53.1936127744511,1.7406753176149377,0.7406753176149377,48.80239520958084,0.7904458821782696,78.84231536926147,4.762872981129485,3.762872981129485,77.24550898203593,3.0782844243887117,2.0782844243887117,62.974051896207584,432,470,514
E02000853,Sutton 014,E09000029,Sutton,1.2466976195644406,8389,15,46086,0,0,0,0.6324315257838341,1.7253692961980798,3.434449717553886,0.6324315257838341,0.6129474940635262,61.876247504990026,383,False,1.7253692961980798,0.77447425521981,82.03592814371258,181,False,3.434449717553886,1.024444740165506,93.812375249501,63,True,0.6624810320438639,1.976334439569931,3.7124782164555152,0.6167249414308132,62.37524950099801,0.8536909102750619,0.8536909102750619,70.25948103792416,0.7231339000963924,0.7231339000963924,71.05788423153693,0.7540219121718292,80.43912175648703,2.7022778219301418,2.7022778219301418,82.03592814371258,2.289011956197013,2.289011956197013,73.55289421157684,1.0015164530355565,92.91417165668663,4.778823279355969,4.778823279355969,91.31736526946108,4.047986307782832,4.047986307782832,79.24151696606786,197,181,266
E02000854,Sutton 015,E09000029,Sutton,1.6268162739486742,7684,23,51432,1,2,5,0.9669841820726436,2.9437817631083645,5.018949666355788,-0.0330158179273564,-0.0234794323055411,37.12574850299401,631,False,0.9437817631083644,0.2683535423057329,47.00598802395209,532,False,0.0189496663557884,0.0040691748427703,38.02395209580838,622,False,0.947522786618325,2.9176195733661725,4.938747690402552,-0.03755301981726966,37.22554890219561,0.781947902557346,-0.21805209744265397,26.44710578842315,0.9436177453613712,-0.05638225463862878,37.82435129740519,0.24898266637172278,43.812375249500995,2.475182117500442,0.47518211750044204,32.634730538922156,2.986932711803346,0.986932711803346,52.69461077844312,-0.012860046321076955,35.62874251497006,4.377217556153446,-0.6227824438465541,27.744510978043913,5.282219119439113,0.28221911943911326,47.40518962075848,564,676,475
E02000855,Sutton 016,E09000029,Sutton,1.860887694961178,8226,24,48521,2,3,6,0.9505453109394666,2.740746419177687,4.937845205368629,-1.0494546890605334,-0.7560437679331403,17.26546906187625,830,False,-0.2592535808223131,-0.078487786290696,31.53692614770459,687,False,-1.062154794631371,-0.2313897376686967,30.03992015968064,702,False,0.9737445495915464,2.996697612280017,5.186201705583193,-0.7193333992512175,17.26546906187625,0.8371035198382,-1.1628964801618,13.572854291417165,1.0793884221651118,-0.9206115778348882,18.7624750499002,-0.0008748923310461585,32.83433133732535,2.6497720065797292,-0.3502279934202708,24.850299401197603,3.4167019460534567,0.4167019460534567,44.01197604790419,-0.163557943734748,31.437125748502993,4.685969757537513,-1.3140302424624872,24.451097804391217,6.042241351319944,0.04224135131994444,45.10978043912176,674,754,562
