FHRSID,BusinessName,BusinessNameClean,BusinessType,Address,PostCode,LocalAuthorityName,geocode.longitude,geocode.latitude,FinalClass,ClassificationSource
757924,Sainsburys,sainsburys,Retailers - supermarkets/hypermarkets,836 High Road London,N12 9RE,Barnet,-0.17627,51.6179094,GROCER_BAKERY,LOCATION_VERIFICATION
1256937,Holybella,holybella,Restaurant/Cafe/Canteen,860 High Road London,N12 9RH,Barnet,-0.176431,51.618772,BAKERY_CAFE,VERIFIED_CANDIDATE
897118,Paint The Town,paint the town,Other catering premises,Onslow Parade  Hampden Square London,N14 5JN,Barnet,-0.142653,51.632675,BAKERY_CAFE,VERIFIED_CANDIDATE
1453106,Paris- Brest Patisserie,paris brest patisserie,Restaurant/Cafe/Canteen,9 Hampden Square London,N14 5JP,Barnet,-0.142414,51.632159,BAKERY_CAFE,VERIFIED_CANDIDATE
1390284,Dolce Napoli,dolce napoli,Restaurant/Cafe/Canteen,19 Lyttelton Road London,N2 0DN,Barnet,-0.179931,51.585798,BAKERY_CAFE,VERIFIED_CANDIDATE
1854677,Romeo And Juliets,romeo and juliets,Restaurant/Cafe/Canteen,5 Lyttelton Road London,N2 0DW,Barnet,-0.1804531,51.5858392,BAKERY_CAFE,VERIFIED_CANDIDATE
860328,Margot Bakery,margot bakery,Other catering premises,121 East End Road London,N2 0SZ,Barnet,-0.177935,51.591666,CORE_BAKERY,VERIFIED_CANDIDATE
756530,Bisse Patisserie & Cafe,bisse patisserie and cafe,Restaurant/Cafe/Canteen,125 High Road London,N2 8AG,Barnet,-0.164936,51.590744,BAKERY_CAFE,VERIFIED_CANDIDATE
1535584,La Gourmandise,la gourmandise,Restaurant/Cafe/Canteen,105 High Road London,N2 8AG,Barnet,-0.164936,51.590744,BAKERY_CAFE,VERIFIED_CANDIDATE
756972,Budgens,budgens,Retailers - supermarkets/hypermarkets,Viceroy Parade  High Road London,N2 8AQ,Barnet,-0.164602,51.589722,GROCER_BAKERY,LOCATION_VERIFICATION
1683741,Egg And Bake,egg and bake,Restaurant/Cafe/Canteen,122 High Road London,N2 9ED,Barnet,-0.164383,51.590852,BAKERY_CAFE,VERIFIED_CANDIDATE
1096537,Sainsbury's Local,sainsbury s local,Retailers - supermarkets/hypermarkets,132 High Road London,N2 9ED,Barnet,-0.164383,51.590852,GROCER_BAKERY,LOCATION_VERIFICATION
1366705,Dan And Decarlo,dan and decarlo,Restaurant/Cafe/Canteen,20 High Road London,N2 9PJ,Barnet,-0.16395,51.587995,BAKERY_CAFE,VERIFIED_CANDIDATE
1905984,Tesco Stores Limited,tesco stores limited,Retailers - supermarkets/hypermarkets,18 High Road London,N2 9PJ,Barnet,-0.1638555,51.5873557,GROCER_BAKERY,LOCATION_VERIFICATION
1617058,Sunshine Supermarket,sunshine supermarket,Retailers - other,Brook Walk  Strawberry Vale London,N2 9RB,Barnet,-0.169619,51.601752,GROCER_BAKERY,VERIFIED_CANDIDATE
757008,Marks & Spencer Simply Foods,marks and spencer simply foods,Retailers - supermarkets/hypermarkets,1430 High Road London,N20 9BS,Barnet,-0.1761,51.635304,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT
1884572,Alpha Bakery,alpha bakery,Other catering premises,1360 High Road London,N20 9HJ,Barnet,-0.1752888,51.6327402,BAKERY_CAFE,VERIFIED_CANDIDATE
756985,Waitrose,waitrose,Retailers - supermarkets/hypermarkets,1305 High Road London,N20 9HX,Barnet,-0.17561499774456,51.6312141418457,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT
965392,Noshers Of Totteridge,noshers of totteridge,Retailers - other,40 Totteridge Lane London,N20 9QJ,Barnet,-0.178311,51.630267,BAKERY_CAFE,VERIFIED_CANDIDATE
845699,Parkway Patisserie,parkway patisserie,Retailers - other,355 Regents Park Road London,N3 1DH,Barnet,-0.19475,51.600882,CORE_BAKERY,LOCATION_VERIFICATION
1426246,Bluebelles Of Portobello,bluebelles of portobello,Restaurant/Cafe/Canteen,357 Regents Park Road London,N3 1DN,Barnet,-0.1948095,51.6007054,BAKERY_CAFE,LOCATION_VERIFICATION
758398,Sainsbury's,sainsbury s,Retailers - supermarkets/hypermarkets,Winston House 2 Dollis Park London,N3 1HF,Barnet,-0.195262,51.601061,GROCER_BAKERY,LOCATION_VERIFICATION
909767,Tavazo,tavazo,Retailers - other,147 Ballards Lane London,N3 1LJ,Barnet,-0.18869,51.605114,CORE_BAKERY,VERIFIED_CANDIDATE
1960760,Persia Supermarket,persia supermarket,Retailers - supermarkets/hypermarkets,183 Ballards Lane London,N3 1LP,Barnet,-0.187468,51.606057,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT
1722984,Boulangerie Bon Matin,boulangerie bon matin,Restaurant/Cafe/Canteen,29 Ballards Lane London,N3 1XP,Barnet,-0.19131900370121,51.6033363342285,BAKERY_CAFE,LOCATION_VERIFICATION
756585,Greggs Bakery,greggs bakery,Retailers - other,25 Ballards Lane London,N3 1XP,Barnet,-0.191331,51.603347,BAKERY_CAFE,LOCATION_VERIFICATION
757716,Tesco Superstore,tesco superstore,Retailers - supermarkets/hypermarkets,39 Ballards Lane London,N3 1XP,Barnet,-0.191331,51.603348,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT
1407329,CJ's Bakery,cj s bakery,Other catering premises,,N3 2,Barnet,,,CORE_BAKERY,VERIFIED_CANDIDATE
1293828,Rightway Food & Wine,rightway food and wine,Retailers - other,16 Ballards Lane London,N3 2BG,Barnet,-0.192693,51.601758,GROCER_BAKERY,VERIFIED_CANDIDATE
1914235,Cakeys Cakes LTD,cakeys cakes ltd,Restaurant/Cafe/Canteen,24 - 26 Arcadia Avenue,N3 2JU,Barnet,-0.1954025,51.5998998,BAKERY_CAFE,VERIFIED_CANDIDATE
1717251,Waitrose,waitrose,Retailers - supermarkets/hypermarkets,326 Regents Park Road London,N3 2LN,Barnet,-0.194821,51.600173,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT
1828729,Andalus House Of Cake,andalus house of cake,Retailers - other,134 Ballards Lane London,N3 2PA,Barnet,-0.18816,51.604998,CORE_BAKERY,VERIFIED_CANDIDATE
756574,Mahavir Sweet Mart,mahavir sweet mart,Retailers - other,136 Ballards Lane London,N3 2PA,Barnet,-0.18816,51.604998,GROCER_BAKERY,VERIFIED_CANDIDATE
1705096,Morrisons Daily,morrisons daily,Retailers - other,238 Regents Park Road London,N3 3HP,Barnet,-0.1978432,51.5966857,GROCER_BAKERY,LOCATION_VERIFICATION
756968,Daniels Bagel Bakery,daniels bagel bakery,Retailers - other,Hallswelle Parade  Finchley Road London,NW11 0DL,Barnet,-0.200184,51.585409,CORE_BAKERY,VERIFIED_CANDIDATE
756966,Platters,platters,Retailers - other,Hallswelle Parade  Finchley Road London,NW11 0DL,Barnet,-0.200184,51.585409,GROCER_BAKERY,VERIFIED_CANDIDATE
756840,Sussers,sussers,Retailers - other,Hallswelle Parade  Finchley Road London,NW11 0DL,Barnet,-0.200184,51.585409,GROCER_BAKERY,VERIFIED_CANDIDATE
1350038,Bread,bread,Retailers - other,1 Bridge Lane London,NW11 0EA,Barnet,-0.199621,51.582136,BAKERY_CAFE,VERIFIED_CANDIDATE
1390263,Creme De La Creme / Sante Catering,creme de la creme sante catering,Retailers - other,Temple Fortune Parade  Bridge Lane London,NW11 0QN,Barnet,-0.200033,51.582664,CORE_BAKERY,VERIFIED_CANDIDATE
1805732,Chocof,chocof,Restaurant/Cafe/Canteen,Temple Fortune Parade  Finchley Road London,NW11 0QS,Barnet,-0.199846,51.583002,BAKERY_CAFE,VERIFIED_CANDIDATE
778273,Gail's Bakery,gail s bakery,Retailers - other,Temple Fortune Parade  Finchley Road London,NW11 0QS,Barnet,-0.199846,51.583002,CORE_BAKERY,LOCATION_VERIFICATION
1301420,Joie De Vie,joie de vie,Restaurant/Cafe/Canteen,Temple Fortune Parade  Finchley Road London,NW11 0QS,Barnet,-0.199846,51.583002,BAKERY_CAFE,VERIFIED_CANDIDATE
756845,Waitrose,waitrose,Retailers - supermarkets/hypermarkets,Temple Fortune Parade  Finchley Road London,NW11 0QS,Barnet,-0.199846,51.583002,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT
757907,Marks & Spencer Simply Foods,marks and spencer simply foods,Retailers - supermarkets/hypermarkets,820 Finchley Road London,NW11 6XL,Barnet,-0.199225,51.58302,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT
1597759,Shiraz Patisserie,shiraz patisserie,Other catering premises,Belmont Parade  Finchley Road London,NW11 6XP,Barnet,-0.199529,51.583726,CORE_BAKERY,VERIFIED_CANDIDATE
757067,Parkway Pattiserie,parkway pattiserie,Retailers - other,30 North End Road London,NW11 7PT,Barnet,-0.193741,51.571336,CORE_BAKERY,VERIFIED_CANDIDATE
1679253,Nisa Local,nisa local,Retailers - other,638 Finchley Road London,NW11 7RR,Barnet,-0.1949163,51.5713727,GROCER_BAKERY,LOCATION_VERIFICATION
756848,Sainsbury's,sainsbury s,Retailers - supermarkets/hypermarkets,612 Finchley Road London,NW11 7RX,Barnet,-0.194676,51.569965,GROCER_BAKERY,LOCATION_VERIFICATION
1664277,Piacere,piacere,Other catering premises,772 Finchley Road London,NW11 7TH,Barnet,-0.19843,51.581227,BAKERY_CAFE,VERIFIED_CANDIDATE
1150456,The Co-operative,the co operative,Retailers - other,713 Finchley Road London,NW11 8AT,Barnet,-0.1975557,51.5633337,GROCER_BAKERY,LOCATION_VERIFICATION
1271661,Price Chopper,price chopper,Retailers - other,15 Golders Green Road London,NW11 8DY,Barnet,-0.1962769,51.5717466,GROCER_BAKERY,VERIFIED_CANDIDATE
1268719,Sainsbury's Local,sainsbury s local,Retailers - supermarkets/hypermarkets,33 Golders Green Road London,NW11 8EE,Barnet,-0.197430998086929,51.5719871520996,GROCER_BAKERY,LOCATION_VERIFICATION
1175625,Wenzels The Bakers,wenzels the bakers,Retailers - other,39 Golders Green Road London,NW11 8EE,Barnet,-0.1974135,51.5720692,CORE_BAKERY,LOCATION_VERIFICATION
1471856,Carmelli Bakeries,carmelli bakeries,Retailers - other,126 Golders Green Road London,NW11 8HB,Barnet,-0.200481,51.573867,CORE_BAKERY,VERIFIED_CANDIDATE
1782726,FOOD MARKET LTD,food market ltd,Retailers - other,121 Golders Green Road London,NW11 8HR,Barnet,-0.200544,51.573382,GROCER_BAKERY,VERIFIED_CANDIDATE
1921445,Oven Meat,oven meat,Other catering premises,105 Golders Green Road London,NW11 8HR,Barnet,-0.200544,51.573382,CORE_BAKERY,VERIFIED_CANDIDATE
1735148,Pret A Manger,pret a manger,Restaurant/Cafe/Canteen,2 Golders Green Road London,NW11 8LH,Barnet,-0.195943,51.5720769,BAKERY_CAFE,LOCATION_VERIFICATION
1535589,Poziomka,poziomka,Retailers - other,88 Golders Green Road London,NW11 8LN,Barnet,-0.198859,51.572925,GROCER_BAKERY,LOCATION_VERIFICATION
930527,Kay's Local,kay s local,Retailers - other,137 Hamilton Road London,NW11 9EG,Barnet,-0.2136582,51.5751222,GROCER_BAKERY,VERIFIED_CANDIDATE
1575673,Grodz,grodz,Retailers - other,223 Golders Green Road London,NW11 9ES,Barnet,-0.20777,51.57789,CORE_BAKERY,VERIFIED_CANDIDATE
1378573,Coco Bakery,coco bakery,Retailers - other,Russell Parade  Golders Green Road London,NW11 9NN,Barnet,-0.207422,51.578299,CORE_BAKERY,VERIFIED_CANDIDATE
756819,Kosher Kingdom,kosher kingdom,Retailers - supermarkets/hypermarkets,Russell Parade  Golders Green Road London,NW11 9NN,Barnet,-0.207422,51.578299,GROCER_BAKERY,VERIFIED_CANDIDATE
1649135,Shefa Delight @ Kosher Kingdom,shefa delight kosher kingdom,Retailers - other,Russell Parade  Golders Green Road London,NW11 9NN,Barnet,-0.207422,51.578299,GROCER_BAKERY,VERIFIED_CANDIDATE
1526835,Karma Bakehouse LTD,karma bakehouse ltd,Retailers - other,13 Claremont Way London,NW2 1AJ,Barnet,-0.219885,51.5715939,CORE_BAKERY,VERIFIED_CANDIDATE
1301433,ACC Polski Supermarket Ltd,acc polski supermarket ltd,Retailers - other,9 Cricklewood Lane London,NW2 1ET,Barnet,-0.214982,51.557345,GROCER_BAKERY,VERIFIED_CANDIDATE
757349,The Co-operative,the co operative,Retailers - supermarkets/hypermarkets,1 Cricklewood Lane London,NW2 1ET,Barnet,-0.214982,51.557345,GROCER_BAKERY,LOCATION_VERIFICATION
951835,La Esquina,la esquina,Restaurant/Cafe/Canteen,48 Cricklewood Lane London,NW2 1HD,Barnet,-0.213488,51.557574,BAKERY_CAFE,VERIFIED_CANDIDATE
757409,Tesco,tesco,Retailers - supermarkets/hypermarkets,Tesco Store  Tilling Road London,NW2 1LZ,Barnet,-0.214867,51.574285,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT
1199781,Ludettino,ludettino,Restaurant/Cafe/Canteen,170 Cricklewood Lane London,NW2 2DX,Barnet,-0.2074512,51.5603755,GROCER_BAKERY,VERIFIED_CANDIDATE
1548999,Pinocchio,pinocchio,Retailers - other,166 Cricklewood Lane London,NW2 2DX,Barnet,-0.207332,51.560393,BAKERY_CAFE,LOCATION_VERIFICATION
1960726,Afg Brent Cross Food & Wine,afg brent cross food and wine,Retailers - other,21 Merchant Street,NW2 8AQ,Barnet,-0.2214222,51.5719946,GROCER_BAKERY,VERIFIED_CANDIDATE
756611,Manna Deli,manna deli,Retailers - other,146 Brent Street London,NW4 2DR,Barnet,-0.220773,51.587512,GROCER_BAKERY,VERIFIED_CANDIDATE
757855,Mr Baker,mr baker,Retailers - other,119 Brent Street London,NW4 2DX,Barnet,-0.221264,51.587501,BAKERY_CAFE,VERIFIED_CANDIDATE
1413877,La Brioche,la brioche,Retailers - other,81 Brent Street London,NW4 2DY,Barnet,-0.220558637486335,51.586662395874,BAKERY_CAFE,LOCATION_VERIFICATION
1834988,Allenby,allenby,Retailers - other,55 Brent Street London,NW4 2EA,Barnet,-0.2202029,51.5858078,GROCER_BAKERY,VERIFIED_CANDIDATE
1515453,Ayelets,ayelets,Retailers - other,2 Sentinel Square London,NW4 2EL,Barnet,-0.2203049,51.587127,GROCER_BAKERY,VERIFIED_CANDIDATE
758411,Bagels Bar,bagels bar,Restaurant/Cafe/Canteen,84 Brent Street London,NW4 2ES,Barnet,-0.219036,51.585049,BAKERY_CAFE,VERIFIED_CANDIDATE
1582780,Portoberry,portoberry,Retailers - other,106 Brent Street London,NW4 2HH,Barnet,-0.219686,51.58576,BAKERY_CAFE,VERIFIED_CANDIDATE
757563,Tapuach / Sushi Fix,tapuach sushi fix,Retailers - supermarkets/hypermarkets,108 Brent Street London,NW4 2HH,Barnet,-0.219686,51.58576,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT
1413876,Maramur Bakery,maramur bakery,Retailers - other,10 Watford Way London,NW4 3AD,Barnet,-0.227494,51.583567,CORE_BAKERY,VERIFIED_CANDIDATE
1814177,Morrisons Daily @ Rontec Hendon Way,morrisons daily rontec hendon way,Retailers - other,Esso Petrol Filling Station 67 Watford Way London,NW4 3AQ,Barnet,-0.230076000094414,51.5848770141602,GROCER_BAKERY,VERIFIED_CANDIDATE
757407,Marks & Spencer,marks and spencer,Retailers - supermarkets/hypermarkets,Brent Cross Shopping Centre  Prince Charles Drive London,NW4 3FE,Barnet,-0.224534,51.576185,GROCER_BAKERY,LOCATION_VERIFICATION
1927242,Platter (by Benugo At John Lewis),platter by benugo at john lewis,Restaurant/Cafe/Canteen,Brent Cross Shopping Centre Prince Charles Drive,NW4 3FL,Barnet,-0.2237626,51.5764202,BAKERY_CAFE,LOCATION_VERIFICATION
1927254,Patisserie Valerie,patisserie valerie,Restaurant/Cafe/Canteen,Brent Cross Shopping Centre  Prince Charles Drive London,NW4 3FN,Barnet,-0.224534,51.576185,BAKERY_CAFE,LOCATION_VERIFICATION
1745534,B Bagel - Brent Cross,b bagel brent cross,Other catering premises,Brent Cross Shopping Centre  Prince Charles Drive London,NW4 3FP,Barnet,-0.224534,51.576185,CORE_BAKERY,VERIFIED_CANDIDATE
1206759,Hotel Chocolat,hotel chocolat,Restaurant/Cafe/Canteen,Brent Cross Shopping Centre  Prince Charles Drive London,NW4 3FP,Barnet,-0.224534,51.576185,BAKERY_CAFE,LOCATION_VERIFICATION
757707,The Kanteen,the kanteen,Restaurant/Cafe/Canteen,Brent Cross Shopping Centre  Prince Charles Drive London,NW4 3FP,Barnet,-0.224534,51.576185,BAKERY_CAFE,VERIFIED_CANDIDATE
1453144,Wenzels The Bakers,wenzels the bakers,Retailers - other,Brent Cross Shopping Centre  Prince Charles Drive London,NW4 3FP,Barnet,-0.224534,51.576185,CORE_BAKERY,LOCATION_VERIFICATION
756628,Waitrose,waitrose,Retailers - supermarkets/hypermarkets,Brent Cross Shopping Centre  Prince Charles Drive London,NW4 3FQ,Barnet,-0.224534,51.576185,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT
1775826,Pret A Manger,pret a manger,Other catering premises,Brent Cross Shopping Centre  Prince Charles Drive London,NW4 3FZ,Barnet,-0.224534,51.576185,BAKERY_CAFE,LOCATION_VERIFICATION
1575679,Entice By Marlen,entice by marlen,Retailers - other,7 Watford Way London,NW4 3JL,Barnet,-0.2278553,51.5831724,BAKERY_CAFE,VERIFIED_CANDIDATE
1828741,Suceava Supermarket,suceava supermarket,Retailers - other,34 Vivian Avenue London,NW4 3XP,Barnet,-0.229332,51.582714,GROCER_BAKERY,VERIFIED_CANDIDATE
989316,My Costcutter,my costcutter,Retailers - other,Burroughs Parade  The Burroughs London,NW4 4BD,Barnet,-0.228291,51.588318,GROCER_BAKERY,VERIFIED_CANDIDATE
1517798,CHARTWELLS - MDX.BUILDING GREGGS,chartwells mdx building greggs,Restaurant/Cafe/Canteen,Middlesex University  The Burroughs London,NW4 4BT,Barnet,-0.228453,51.589723,GROCER_BAKERY,VERIFIED_CANDIDATE
756694,Hendon Bagel Bakery,hendon bagel bakery,Retailers - other,55 Church Road London,NW4 4DU,Barnet,-0.223857,51.589861,CORE_BAKERY,VERIFIED_CANDIDATE
1914232,Kaaphi,kaaphi,Other catering premises,,NW7 ,Barnet,,,BAKERY_CAFE,VERIFIED_CANDIDATE
965417,Finchley Nurseries Ltd,finchley nurseries ltd,Retailers - other,Finchley Nurseries  Burtonhole Lane London,NW7 1AS,Barnet,-0.216777,51.620624,GROCER_BAKERY,VERIFIED_CANDIDATE
1889803,Rubiland,rubiland,Retailers - other,Bittacy Business Centre  Bittacy Hill London,NW7 1BA,Barnet,-0.207923,51.607747,GROCER_BAKERY,VERIFIED_CANDIDATE
757381,Waitrose,waitrose,Retailers - supermarkets/hypermarkets,2 Langstone Way London,NW7 1GU,Barnet,-0.210481,51.607696,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT
989281,BP Kelly's Corner SF Connect,bp kelly s corner sf connect,Retailers - other,BP Connect Kellys Corner Service Station 137 Dollis Road London,NW7 1JX,Barnet,-0.206210002303123,51.6046829223633,GROCER_BAKERY,VERIFIED_CANDIDATE
757092,The Bagel Place,the bagel place,Retailers - other,Thornfield Parade  Holders Hill Road London,NW7 1LN,Barnet,-0.207358,51.604483,CORE_BAKERY,VERIFIED_CANDIDATE
757749,Cake Create,cake create,Restaurant/Cafe/Canteen,Holders Hill Parade  Holders Hill Road London,NW7 1LY,Barnet,-0.208913,51.601306,BAKERY_CAFE,VERIFIED_CANDIDATE
801415,Bluebelles Of Portobello,bluebelles of portobello,Restaurant/Cafe/Canteen,57 The Broadway London,NW7 3DA,Barnet,-0.247702,51.614705,BAKERY_CAFE,VERIFIED_CANDIDATE
757680,Iceland,iceland,Retailers - supermarkets/hypermarkets,43 The Broadway London,NW7 3DA,Barnet,-0.247702,51.614705,GROCER_BAKERY,LOCATION_VERIFICATION
758139,Waitrose,waitrose,Retailers - supermarkets/hypermarkets,London Gateway Service Area  M1 London Gateway Services Junction 3 From Junction 2 Off Slip London,NW7 3HU,Barnet,-0.266371,51.632337,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT
757210,Greggs Bakery,greggs bakery,Retailers - other,44 The Broadway London,NW7 3LH,Barnet,-0.246751,51.614637,BAKERY_CAFE,LOCATION_VERIFICATION
757212,Marks & Spencer Simply Foods,marks and spencer simply foods,Retailers - supermarkets/hypermarkets,3 The Broadway London,NW7 3LN,Barnet,-0.248948,51.614238,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT
756542,Wenzels The Bakers,wenzels the bakers,Retailers - other,13 The Broadway London,NW7 3LN,Barnet,-0.248948,51.614238,CORE_BAKERY,LOCATION_VERIFICATION
1206758,Haleh's Cakes,haleh s cakes,Retailers - other,7 Hale Lane London,NW7 3NU,Barnet,-0.250861,51.6137,CORE_BAKERY,VERIFIED_CANDIDATE
1358042,Gail's Mill Hill,gail s mill hill,Retailers - other,88 The Broadway London,NW7 3TB,Barnet,-0.244727,51.615821,CORE_BAKERY,VERIFIED_CANDIDATE
1800990,Honey Bakery,honey bakery,Retailers - other,119 The Broadway London,NW7 3TG,Barnet,-0.245569,51.615707,BAKERY_CAFE,VERIFIED_CANDIDATE
758232,Yummies,yummies,Other catering premises,105 The Broadway London,NW7 3TG,Barnet,-0.245569,51.615707,BAKERY_CAFE,VERIFIED_CANDIDATE
1059056,Wenzels The Bakers,wenzels the bakers,Retailers - other,132 Colindale Avenue London,NW9 4AX,Barnet,-0.2501789,51.5947406,CORE_BAKERY,LOCATION_VERIFICATION
1059076,ITJL,itjl,Restaurant/Cafe/Canteen,10 Charcot Road London,NW9 5WU,Barnet,-0.2506697,51.595527,BAKERY_CAFE,VERIFIED_CANDIDATE
1027068,Sainsburys,sainsburys,Retailers - supermarkets/hypermarkets,14 Charcot Road London,NW9 5WU,Barnet,-0.249705001711845,51.594181060791,GROCER_BAKERY,LOCATION_VERIFICATION
801400,Sainsbury's,sainsbury s,Retailers - supermarkets/hypermarkets,Heath Parade  Grahame Park Way London,NW9 5ZN,Barnet,,,GROCER_BAKERY,LOCATION_VERIFICATION
1582784,Way2save Supermarket,way2save supermarket,Retailers - supermarkets/hypermarkets,254 West Hendon Broadway London,NW9 6AG,Barnet,-0.24050768,51.57844773,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT
1775846,Sainsburys,sainsburys,Retailers - supermarkets/hypermarkets,Henshaw Parade  The Hyde London,NW9 6GH,Barnet,,,GROCER_BAKERY,LOCATION_VERIFICATION
1914219,Costcutter,costcutter,Retailers - other,137 West Hendon Broadway London,NW9 7DY,Barnet,-0.238842,51.576409,GROCER_BAKERY,LOCATION_VERIFICATION
1701257,Minas Mini Desserts,minas mini desserts,Restaurant/Cafe/Canteen,232 West Hendon Broadway London,NW9 7ED,Barnet,-0.239566,51.577832,BAKERY_CAFE,VERIFIED_CANDIDATE
1494736,Bakers + Baristas,bakers baristas,Other catering premises,Brent Cross Shopping Centre  Prince Charles Drive London,,Barnet,-0.2237626,51.5764202,BAKERY_CAFE,VERIFIED_CANDIDATE
1802993,Cloud Nine Crayford,cloud nine crayford,Restaurant/Cafe/Canteen,"169 Crayford Road, Crayford, Dartford, Kent",DA1 4HA,Bexley,0.1797014,51.4510975,BAKERY_CAFE,VERIFIED_CANDIDATE
682880,Sainsbury's,sainsbury s,Retailers - supermarkets/hypermarkets,"Stadium Way, Crayford, Dartford, Kent",DA1 4HN,Bexley,0.21039,51.449586,GROCER_BAKERY,LOCATION_VERIFICATION
1438464,Greggs,greggs,Retailers - other,"1 Tower Park Road, Crayford, Dartford, Kent",DA1 4LB,Bexley,0.1823267,51.4503112,CORE_BAKERY,LOCATION_VERIFICATION
632827,Costa Crayford (Next),costa crayford next,Restaurant/Cafe/Canteen,"3 Tower Retail Park, Crayford Road, Crayford, Dartford",DA1 4LD,Bexley,0.181875,51.451327,BAKERY_CAFE,VERIFIED_CANDIDATE
329065,Northend Mini Market,northend mini market,Retailers - other,"4 Parkside Parade, Northend Road, Crayford, Dartford",DA1 4RA,Bexley,0.181738,51.463848,GROCER_BAKERY,VERIFIED_CANDIDATE
329532,Lidl Foots Cray,lidl foots cray,Retailers - supermarkets/hypermarkets,"23 Foots Cray High Street, Sidcup, Kent",DA14 5HJ,Bexley,0.118671,51.418592,GROCER_BAKERY,VERIFIED_CANDIDATE
